Time_ps;T_300;T_600
6,99;0,259092628955841;0,656862080097198
7;0,270368129014969;0,645220637321472
7,01;0,285123288631439;0,638680756092072
7,02;0,298880368471146;0,639326870441437
7,03;0,306174576282501;0,64666610956192
7,04;0,306765645742416;0,652188122272491
7,05;0,305121153593063;0,654533505439758
7,06;0,30197274684906;0,662584662437439
7,07;0,299658238887787;0,679472208023071
7,08;0,296404451131821;0,684324622154236
7,09;0,292941778898239;0,675814032554626
7,1;0,288401126861572;0,66608339548111
7,11;0,284820914268494;0,662102997303009
7,12;0,283824265003204;0,666940808296204
7,13;0,284316956996918;0,676785707473755
7,14;0,285630375146866;0,680594801902771
7,15;0,286318928003311;0,675767004489899
7,16;0,286902785301209;0,67256236076355
7,17;0,287257194519043;0,671889126300812
7,18;0,286638170480728;0,672676622867584
7,19;0,283493518829346;0,675321400165558
7,2;0,276772171258926;0,675992071628571
7,21;0,269918859004974;0,676643192768097
7,22;0,263733208179474;0,677495896816254
7,23;0,258216559886932;0,672004640102386
7,24;0,253347337245941;0,66063129901886
7,25;0,252178072929382;0,648951351642609
7,26;0,249824732542038;0,634221851825714
7,27;0,244376376271248;0,623053431510925
7,28;0,231897696852684;0,617436707019806
7,29;0,216204330325127;0,61428564786911
7,3;0,204566285014153;0,617749571800232
7,31;0,196495831012726;0,62007462978363
7,32;0,193634584546089;0,611370623111725
7,33;0,194883048534393;0,605677664279938
7,34;0,198725178837776;0,608856797218323
7,35;0,201675847172737;0,613186001777649
7,36;0,199241608381271;0,615394532680511
7,37;0,193534165620804;0,619859635829926
7,38;0,191229641437531;0,629368424415588
7,39;0,190546840429306;0,63942676782608
7,4;0,192022308707237;0,641419410705566
7,41;0,197527274489403;0,639438688755035
7,42;0,202546879649162;0,634027659893036
7,43;0,208402439951897;0,629483938217163
7,44;0,211198657751083;0,629113733768463
7,45;0,210011690855026;0,636439502239227
7,46;0,212186992168427;0,646520853042603
7,47;0,213007181882858;0,65336412191391
7,48;0,211561962962151;0,656943678855896
7,49;0,214406237006187;0,663666725158691
7,5;0,221667408943176;0,67192155122757
7,51;0,234502851963043;0,684063792228699
7,52;0,248998537659645;0,695669829845428
7,53;0,261085987091064;0,691071927547455
7,54;0,273299962282181;0,673545360565186
7,55;0,284822225570679;0,656812608242035
7,56;0,292479515075684;0,647805988788605
7,57;0,301376163959503;0,64003586769104
7,58;0,311194211244583;0,641201317310333
7,59;0,323182463645935;0,650258183479309
7,6;0,332319170236588;0,663210868835449
7,61;0,334340780973434;0,674003481864929
7,62;0,334067553281784;0,678946912288666
7,63;0,331651151180267;0,681985557079315
7,64;0,325018644332886;0,685431599617004
7,65;0,318619579076767;0,68456095457077
7,66;0,315046757459641;0,683212876319885
7,67;0,314195156097412;0,682223677635193
7,68;0,31429061293602;0,677869737148285
7,69;0,313965618610382;0,672482848167419
7,7;0,313574731349945;0,672218859195709
7,71;0,31257438659668;0,676213264465332
7,72;0,310056775808334;0,679924428462982
7,73;0,307523906230927;0,687106251716614
7,74;0,306433916091919;0,700305044651031
7,75;0,302903234958649;0,715503931045532
7,76;0,299545913934708;0,730517685413361
7,77;0,297869473695755;0,738970935344696
7,78;0,297897666692734;0,735085487365723
7,79;0,298209547996521;0,72154688835144
7,8;0,295384049415588;0,710229158401489
7,81;0,29240295290947;0,703185558319092
7,82;0,288877785205841;0,6983962059021
7,83;0,285364151000977;0,695323944091797
7,84;0,282790333032608;0,68707537651062
7,85;0,280705809593201;0,679976105690002
7,86;0,27978840470314;0,678592920303345
7,87;0,280313909053802;0,677317976951599
7,88;0,283112972974777;0,677204489707947
7,89;0,287923842668533;0,679810225963593
7,9;0,296005457639694;0,680132985115051
7,91;0,305186450481415;0,670918583869934
7,92;0,311446964740753;0,658667385578156
7,93;0,312654942274094;0,647901296615601
7,94;0,310678660869598;0,644369423389435
7,95;0,306313186883926;0,649506449699402
7,96;0,29762601852417;0,654429018497467
7,97;0,288727015256882;0,657532691955566
7,98;0,281052827835083;0,660053431987762
7,99;0,27861163020134;0,667653381824493
8;0,278777450323105;0,679130375385284
8,01;0,27934205532074;0,679944217205048
8,02;0,27619731426239;0,669170320034027
8,03;0,268727242946625;0,652107656002045
8,04;0,258325427770615;0,639828562736511
8,05;0,244453758001328;0,634721159934998
8,06;0,229886531829834;0,632493495941162
8,07;0,214043080806732;0,632726550102234
8,08;0,201676547527313;0,638410210609436
8,09;0,189973264932632;0,650508165359497
8,1;0,178305894136429;0,663752198219299
8,11;0,170107334852219;0,670022547245026
8,12;0,162912115454674;0,672709405422211
8,13;0,154942065477371;0,678554594516754
8,14;0,147626027464867;0,683986067771912
8,15;0,152251526713371;0,687990546226501
8,16;0,164094686508179;0,687229514122009
8,17;0,174864709377289;0,679392278194427
8,18;0,181251361966133;0,66564816236496
8,19;0,184717580676079;0,656055629253387
8,2;0,190437868237495;0,653682291507721
8,21;0,201365768909454;0,655259728431702
8,22;0,215248093008995;0,657477557659149
8,23;0,229207172989845;0,65839946269989
8,24;0,242026925086975;0,662588357925415
8,25;0,257945597171783;0,667429029941559
8,26;0,27250924706459;0,661094009876251
8,27;0,284261226654053;0,643614411354065
8,28;0,292850315570831;0,624497771263123
8,29;0,295952677726746;0,612907409667969
8,3;0,2931869328022;0,611520886421204
8,31;0,28662183880806;0,617125272750854
8,32;0,279045552015305;0,623447060585022
8,33;0,270838111639023;0,625016152858734
8,34;0,262278854846954;0,61906623840332
8,35;0,255942851305008;0,610445320606232
8,36;0,254424214363098;0,605638563632965
8,37;0,257017761468887;0,599005579948425
8,38;0,26309809088707;0,589826345443726
8,39;0,272908538579941;0,58587121963501
8,4;0,28317591547966;0,590588688850403
8,41;0,292286396026611;0,601994097232819
8,42;0,298046678304672;0,615476489067078
8,43;0,300334185361862;0,630490124225616
8,44;0,300403356552124;0,642931759357452
8,45;0,300441145896912;0,649709045886993
8,46;0,301249146461487;0,650798916816711
8,47;0,301910609006882;0,646634101867676
8,48;0,305327326059341;0,635214686393738
8,49;0,311271965503693;0,623142778873444
8,5;0,316329956054688;0,617655813694
8,51;0,321363508701324;0,620297908782959
8,52;0,324517697095871;0,628511488437653
8,53;0,326241672039032;0,646789193153381
8,54;0,326558947563171;0,668078482151031
8,55;0,326345592737198;0,679609656333923
8,56;0,323610156774521;0,674679219722748
8,57;0,32333105802536;0,663092494010925
8,58;0,327211618423462;0,649670898914337
8,59;0,336295694112778;0,642415165901184
8,6;0,350100666284561;0,64315801858902
8,61;0,364093244075775;0,652985811233521
8,62;0,376687735319138;0,664308667182922
8,63;0,390571802854538;0,669460952281952
8,64;0,409178406000137;0,671733498573303
8,65;0,430059313774109;0,673801600933075
8,66;0,449655383825302;0,671039283275604
8,67;0,460705935955048;0,67076587677002
8,68;0,463666826486588;0,678376913070679
8,69;0,464772254228592;0,68586003780365
8,7;0,463175565004349;0,688432991504669
8,71;0,461117684841156;0,680965542793274
8,72;0,460462838411331;0,664943218231201
8,73;0,455357640981674;0,643987536430359
8,74;0,442873477935791;0,618772804737091
8,75;0,430813789367676;0,610186159610748
8,76;0,424164026975632;0,613371312618256
8,77;0,419921934604645;0,623724520206451
8,78;0,419557809829712;0,634365439414978
8,79;0,421246886253357;0,638373672962189
8,8;0,415363609790802;0,638587713241577
8,81;0,407096266746521;0,637476563453674
8,82;0,404846489429474;0,638188540935516
8,83;0,410392552614212;0,645989239215851
8,84;0,417530238628387;0,653602778911591
8,85;0,423862546682358;0,648367762565613
8,86;0,43145552277565;0,635919213294983
8,87;0,43549108505249;0,624370872974396
8,88;0,434286117553711;0,618259966373444
8,89;0,43575656414032;0,622376561164856
8,9;0,440378814935684;0,631570219993591
8,91;0,442724406719208;0,632487773895264
8,92;0,44538602232933;0,628027498722076
8,93;0,448043793439865;0,629275858402252
8,94;0,451106786727905;0,632860243320465
8,95;0,450385272502899;0,634707033634186
8,96;0,446885317564011;0,633491396903992
8,97;0,444235265254974;0,63238388299942
8,98;0,438331782817841;0,632813394069672
8,99;0,430263102054596;0,637647986412048
9;0,424375474452972;0,643700003623962
9,01;0,425462067127228;0,649160265922546
9,02;0,425912916660309;0,649450719356537
9,03;0,426187694072723;0,64727246761322
9,04;0,430995315313339;0,653026342391968
9,05;0,436822295188904;0,669338345527649
9,06;0,439938366413116;0,688262522220612
9,07;0,441447913646698;0,702748477458954
9,08;0,442260384559631;0,715194225311279
9,09;0,441729336977005;0,72475278377533
9,1;0,444759547710419;0,730515658855438
9,11;0,453300982713699;0,731386542320251
9,12;0,465176433324814;0,724581658840179
9,13;0,477542102336884;0,708721458911896
9,14;0,48921400308609;0,691496431827545
9,15;0,498087584972382;0,680278480052948
9,16;0,502172231674194;0,675600290298462
9,17;0,505162239074707;0,673926174640656
9,18;0,511740803718567;0,674536287784576
9,19;0,523053288459778;0,675859689712524
9,2;0,5374955534935;0,675001442432404
9,21;0,554900527000427;0,673292815685272
9,22;0,571802318096161;0,677810847759247
9,23;0,587155520915985;0,68130898475647
9,24;0,600935518741608;0,672826647758484
9,25;0,615122854709625;0,654636561870575
9,26;0,630425751209259;0,633168339729309
9,27;0,641997396945953;0,613510429859161
9,28;0,647823572158813;0,602918684482574
9,29;0,644179105758667;0,604730784893036
9,3;0,631191074848175;0,612927734851837
9,31;0,614966809749603;0,625961065292358
9,32;0,597572684288025;0,640320539474487
9,33;0,584011614322662;0,651172578334808
9,34;0,574840247631073;0,663314759731293
9,35;0,567556083202362;0,681117236614227
9,36;0,562854290008545;0,700355172157288
9,37;0,561924040317535;0,714125037193298
9,38;0,563945710659027;0,719276905059814
9,39;0,569303035736084;0,718050599098206
9,4;0,57970267534256;0,712520182132721
9,41;0,588173985481262;0,70893669128418
9,42;0,589053452014923;0,709009408950806
9,43;0,581102788448334;0,716316521167755
9,44;0,567420244216919;0,727686882019043
9,45;0,557620167732239;0,732597947120667
9,46;0,558706939220428;0,725390613079071
9,47;0,566292226314545;0,712046146392822
9,48;0,569553732872009;0,699455738067627
9,49;0,567041337490082;0,687969624996185
9,5;0,565024733543396;0,682186305522919
9,51;0,572324633598328;0,679450035095215
9,52;0,583728551864624;0,675642848014832
9,53;0,59311717748642;0,662860035896301
9,54;0,600727438926697;0,64970588684082
9,55;0,607725024223328;0,640958607196808
9,56;0,615170061588287;0,633173704147339
9,57;0,623137593269348;0,632901608943939
9,58;0,631491363048553;0,637460470199585
9,59;0,641173243522644;0,642312288284302
9,6;0,649855315685272;0,639615178108215
9,61;0,652288317680359;0,6336390376091
9,62;0,651855230331421;0,627983272075653
9,63;0,65098375082016;0,625713109970093
9,64;0,652652382850647;0,626873731613159
9,65;0,657737016677856;0,62697297334671
9,66;0,662744581699371;0,623546957969666
9,67;0,664318978786469;0,612745106220245
9,68;0,663360476493835;0,602009892463684
9,69;0,666049122810364;0,597903430461884
9,7;0,674803018569946;0,605360567569733
9,71;0,688322961330414;0,615299046039581
9,72;0,696728885173798;0,627698600292206
9,73;0,693686306476593;0,63807487487793
9,74;0,678377211093903;0,644608616828918
9,75;0,664630234241486;0,652260005474091
9,76;0,663931608200073;0,660562217235565
9,77;0,674383938312531;0,669637441635132
9,78;0,686355113983154;0,681296706199646
9,79;0,692969262599945;0,690969169139862
9,8;0,686895728111267;0,691121995449066
9,81;0,674505054950714;0,688587069511414
9,82;0,66351842880249;0,693282127380371
9,83;0,659100770950317;0,705723166465759
9,84;0,663719475269318;0,716049492359161
9,85;0,670717239379883;0,71938544511795
9,86;0,669061779975891;0,715266644954681
9,87;0,656014382839203;0,702246308326721
9,88;0,639680743217468;0,687264561653137
9,89;0,62958163022995;0,674542307853699
9,9;0,628932654857636;0,662443578243256
9,91;0,637905716896057;0,65453052520752
9,92;0,655763328075409;0,657450318336487
9,93;0,675470471382141;0,663542926311493
9,94;0,693488121032715;0,669377028942108
9,95;0,703189134597778;0,678402543067932
9,96;0,701732754707336;0,68065482378006
9,97;0,691220283508301;0,674225449562073
9,98;0,678694188594818;0,665622651576996
9,99;0,669826090335846;0,657049953937531
10;0,658543884754181;0,646617829799652
10,01;0,648854434490204;0,638478994369507
10,02;0,644440472126007;0,636222839355469
10,03;0,645488023757935;0,640904247760773
10,04;0,651071727275848;0,648788452148438
10,05;0,662284255027771;0,65559184551239
10,06;0,669152796268463;0,654327213764191
10,07;0,668965339660645;0,653456628322601
10,08;0,665607810020447;0,662743806838989
10,09;0,662008702754974;0,675123155117035
10,1;0,653851389884949;0,680521488189697
10,11;0,643684387207031;0,676895558834076
10,12;0,638570368289948;0,667946040630341
10,13;0,636651933193207;0,659414768218994
10,14;0,639514148235321;0,658239841461182
10,15;0,644453644752502;0,666113555431366
10,16;0,646928787231445;0,675491750240326
10,17;0,644264698028564;0,680925011634827
10,18;0,642190277576447;0,683880269527435
10,19;0,643155992031097;0,688597500324249
10,2;0,643991827964783;0,69858580827713
10,21;0,643180072307587;0,711154162883759
10,22;0,643846690654755;0,717194020748138
10,23;0,648022711277008;0,717543959617615
10,24;0,654876947402954;0,713215112686157
10,25;0,658763825893402;0,705834448337555
10,26;0,658370554447174;0,702937602996826
10,27;0,658511936664581;0,704562902450562
10,28;0,661301672458649;0,70780074596405
10,29;0,666216015815735;0,715356886386871
10,3;0,670940041542053;0,7189901471138
10,31;0,671445190906525;0,717096149921417
10,32;0,665276110172272;0,71578848361969
10,33;0,655323445796967;0,711990118026733
10,34;0,647200763225555;0,703231811523438
10,35;0,64132559299469;0,693460583686829
10,36;0,63893860578537;0,68527215719223
10,37;0,64489758014679;0,675917267799377
10,38;0,655404329299927;0,668443322181702
10,39;0,664715647697449;0,665810585021973
10,4;0,673868834972382;0,669563353061676
10,41;0,679822564125061;0,669421970844269
10,42;0,677923798561096;0,667341351509094
10,43;0,672297537326813;0,666760861873627
10,44;0,667981326580048;0,665416955947876
10,45;0,663451135158539;0,666982591152191
10,46;0,658158957958221;0,668057382106781
10,47;0,64812183380127;0,667427718639374
10,48;0,637549042701721;0,671783924102783
10,49;0,627199947834015;0,682451784610748
10,5;0,624354600906372;0,69218772649765
10,51;0,632542014122009;0,699196517467499
10,52;0,644727528095245;0,709645569324493
10,53;0,650443911552429;0,725476086139679
10,54;0,64844822883606;0,735258638858795
10,55;0,639829814434052;0,737757384777069
10,56;0,629146277904511;0,738483190536499
10,57;0,623597502708435;0,730605483055115
10,58;0,624292731285095;0,718312442302704
10,59;0,630890250205994;0,708790600299835
10,6;0,639216065406799;0,70499312877655
10,61;0,647994935512543;0,70341295003891
10,62;0,661375820636749;0,709972977638245
10,63;0,675367295742035;0,723320722579956
10,64;0,683581173419952;0,736689865589142
10,65;0,684548079967499;0,746277868747711
10,66;0,679134130477905;0,750024378299713
10,67;0,668196380138397;0,743795096874237
10,68;0,659420013427734;0,731841802597046
10,69;0,653494358062744;0,719176709651947
10,7;0,648606479167938;0,706644594669342
10,71;0,644472301006317;0,694935500621796
10,72;0,64559018611908;0,687320470809937
10,73;0,655178487300873;0,682860136032104
10,74;0,672769069671631;0,675495445728302
10,75;0,697323441505432;0,670965731143951
10,76;0,722041785717011;0,676595389842987
10,77;0,742088496685028;0,688579857349396
10,78;0,755800545215607;0,69856196641922
10,79;0,760494351387024;0,704505860805511
10,8;0,752091407775879;0,708333849906921
10,81;0,738057971000671;0,70404326915741
10,82;0,72470623254776;0,694285333156586
10,83;0,71443247795105;0,689746379852295
10,84;0,710239052772522;0,687228918075562
10,85;0,708323121070862;0,683031737804413
10,86;0,705179512500763;0,680115640163422
10,87;0,701024055480957;0,67578387260437
10,88;0,69932895898819;0,659675061702728
10,89;0,699642479419708;0,63825935125351
10,9;0,699929356575012;0,624842882156372
10,91;0,70048862695694;0,617116212844849
10,92;0,697689831256866;0,607649981975555
10,93;0,691187858581543;0,596405565738678
10,94;0,682707607746124;0,583404183387756
10,95;0,674389123916626;0,566434442996979
10,96;0,66905015707016;0,557697713375092
10,97;0,670177817344666;0,570005774497986
10,98;0,677213430404663;0,593285799026489
10,99;0,685438513755798;0,610602378845215
11;0,689061343669891;0,620169639587402
11,01;0,684963941574097;0,623165369033813
11,02;0,67681610584259;0,61827540397644
11,03;0,670020520687103;0,611316859722137
11,04;0,663969874382019;0,614561557769775
11,05;0,659572839736938;0,625277578830719
11,06;0,658260345458984;0,63134902715683
11,07;0,660077512264252;0,64289253950119
11,08;0,666323184967041;0,665986239910126
11,09;0,678181231021881;0,686298727989197
11,1;0,691208958625793;0,700185894966125
11,11;0,704213201999664;0,71568351984024
11,12;0,715498685836792;0,731750071048737
11,13;0,725818157196045;0,743224084377289
11,14;0,732981503009796;0,751150786876678
11,15;0,733697235584259;0,756845653057098
11,16;0,726173281669617;0,75866425037384
11,17;0,712744653224945;0,751663029193878
11,18;0,700163125991821;0,741536676883698
11,19;0,69539076089859;0,737348675727844
11,2;0,700226485729218;0,744303941726685
11,21;0,709589898586273;0,758981466293335
11,22;0,717433571815491;0,776111781597137
11,23;0,723766446113586;0,79097306728363
11,24;0,729393422603607;0,794099926948547
11,25;0,736724197864532;0,782768547534943
11,26;0,745444357395172;0,761303246021271
11,27;0,750800728797913;0,740339636802673
11,28;0,747244894504547;0,723829627037048
11,29;0,739950180053711;0,706578969955444
11,3;0,733960509300232;0,685633361339569
11,31;0,730328321456909;0,661650836467743
11,32;0,726863145828247;0,64084404706955
11,33;0,720008254051209;0,628828525543213
11,34;0,712518155574799;0,626088976860046
11,35;0,708891034126282;0,630658149719238
11,36;0,710937440395355;0,643478035926819
11,37;0,712803781032562;0,652024209499359
11,38;0,710705935955048;0,649178266525269
11,39;0,701257407665253;0,633178770542145
11,4;0,686229467391968;0,611747682094574
11,41;0,672898530960083;0,596082091331482
11,42;0,665810883045197;0,588330984115601
11,43;0,660547733306885;0,588404834270477
11,44;0,655902087688446;0,587770462036133
11,45;0,652311980724335;0,581918656826019
11,46;0,649208843708038;0,578897774219513
11,47;0,646720886230469;0,580992996692657
11,48;0,643228471279144;0,592675626277924
11,49;0,63683944940567;0,618568003177643
11,5;0,63240921497345;0,650060594081879
11,51;0,631001114845276;0,672336995601654
11,52;0,628727436065674;0,687667608261108
11,53;0,621073842048645;0,697252810001373
11,54;0,610722661018372;0,703626215457916
11,55;0,604362189769745;0,711106896400452
11,56;0,606193482875824;0,717389822006226
11,57;0,618472218513489;0,727310359477997
11,58;0,635720074176788;0,734655559062958
11,59;0,650000929832459;0,736073553562164
11,6;0,654232144355774;0,740159869194031
11,61;0,65497761964798;0,749738991260529
11,62;0,656481921672821;0,763921976089478
11,63;0,661036968231201;0,779020845890045
11,64;0,668001353740692;0,783627867698669
11,65;0,673108518123627;0,771802186965942
11,66;0,676599502563477;0,757520377635956
11,67;0,683127343654633;0,747618138790131
11,68;0,694651126861572;0,744813024997711
11,69;0,706392705440521;0,748063027858734
11,7;0,710474491119385;0,754011690616608
11,71;0,709710240364075;0,76060938835144
11,72;0,706861853599548;0,769259035587311
11,73;0,702141284942627;0,7828249335289
11,74;0,694515943527222;0,802510440349579
11,75;0,680801808834076;0,818126380443573
11,76;0,666260123252869;0,826265275478363
11,77;0,656533420085907;0,831713736057281
11,78;0,650188744068146;0,831571519374847
11,79;0,647201120853424;0,828728139400482
11,8;0,646211743354797;0,832938611507416
11,81;0,64397406578064;0,836960673332214
11,82;0,64256340265274;0,835373282432556
11,83;0,639838337898254;0,833079636096954
11,84;0,63354480266571;0,832401633262634
11,85;0,622913181781769;0,828235149383545
11,86;0,610711634159088;0,822091579437256
11,87;0,601935207843781;0,825534045696259
11,88;0,602219581604004;0,836850881576538
11,89;0,608651995658875;0,847443580627441
11,9;0,616253197193146;0,860849261283875
11,91;0,62529718875885;0,874168574810028
11,92;0,630096912384033;0,887554109096527
11,93;0,631971895694733;0,901142239570618
11,94;0,634705424308777;0,909650325775146
11,95;0,639185309410095;0,910128831863403
11,96;0,640849232673645;0,910840272903442
11,97;0,638613641262054;0,912961959838867
11,98;0,632380545139313;0,913365364074707
11,99;0,62242203950882;0,917800962924957
12;0,614118218421936;0,929634690284729
12,01;0,613979279994965;0,944127678871155
12,02;0,622012674808502;0,955096542835236
12,03;0,632284283638;0,96321839094162
12,04;0,642821192741394;0,965901434421539
12,05;0,652921438217163;0,963009476661682
12,06;0,661938667297363;0,962684571743011
12,07;0,665915012359619;0,964207470417023
12,08;0,66416996717453;0,965966403484344
12,09;0,661291301250458;0,963825762271881
12,1;0,65849643945694;0,955949783325195
12,11;0,657055020332336;0,946071803569794
12,12;0,657392382621765;0,938222289085388
12,13;0,654701113700867;0,935751378536224
12,14;0,647323846817017;0,933519601821899
12,15;0,648109912872314;0,928401410579681
12,16;0,659140288829803;0,913229584693909
12,17;0,671792507171631;0,88905656337738
12,18;0,680057406425476;0,865360140800476
12,19;0,681085884571075;0,847646772861481
12,2;0,676323890686035;0,836972057819366
12,21;0,669853627681732;0,83300256729126
12,22;0,66743141412735;0,83014988899231
12,23;0,668955624103546;0,832029521465302
12,24;0,671857476234436;0,839957416057587
12,25;0,674415111541748;0,850339651107788
12,26;0,680601716041565;0,85738468170166
12,27;0,690610289573669;0,861239433288574
12,28;0,698447346687317;0,865315020084381
12,29;0,703597843647003;0,871423900127411
12,3;0,709105372428894;0,87399286031723
12,31;0,713418066501617;0,873333394527435
12,32;0,714075744152069;0,873435080051422
12,33;0,711807191371918;0,876721560955048
12,34;0,706822574138641;0,886353075504303
12,35;0,698174238204956;0,8985595703125
12,36;0,692357659339905;0,907075583934784
12,37;0,694408357143402;0,908698737621307
12,38;0,70382821559906;0,909300267696381
12,39;0,713751256465912;0,906342267990112
12,4;0,721347689628601;0,904467940330505
12,41;0,726765334606171;0,910151064395905
12,42;0,730893969535828;0,912843108177185
12,43;0,732376873493195;0,904995203018188
12,44;0,730515539646149;0,89169043302536
12,45;0,728087782859802;0,882149040699005
12,46;0,725895583629608;0,883035242557526
12,47;0,727359473705292;0,894027709960938
12,48;0,732354521751404;0,909542381763458
12,49;0,73731791973114;0,921752452850342
12,5;0,737208008766174;0,922401070594788
12,51;0,73350715637207;0,915417373180389
12,52;0,731033086776733;0,909504592418671
12,53;0,732943892478943;0,905805587768555
12,54;0,737375795841217;0,901319921016693
12,55;0,742389142513275;0,896255850791931
12,56;0,746579051017761;0,893809914588928
12,57;0,746812999248505;0,894924163818359
12,58;0,746043086051941;0,896478295326233
12,59;0,748928666114807;0,89618057012558
12,6;0,756285011768341;0,893770575523376
12,61;0,761889278888702;0,892377018928528
12,62;0,765480041503906;0,89290177822113
12,63;0,767522931098938;0,891553401947021
12,64;0,765260934829712;0,892190158367157
12,65;0,759375333786011;0,896093606948853
12,66;0,753438830375671;0,908140182495117
12,67;0,749083757400513;0,923305511474609
12,68;0,746710300445557;0,935138881206512
12,69;0,747194826602936;0,937951564788818
12,7;0,746979296207428;0,932685613632202
12,71;0,741240441799164;0,92576277256012
12,72;0,730992078781128;0,928435564041138
12,73;0,722331404685974;0,936184823513031
12,74;0,718266427516937;0,942820906639099
12,75;0,717730045318604;0,945879101753235
12,76;0,716864168643951;0,946288585662842
12,77;0,712832987308502;0,941313028335571
12,78;0,707073986530304;0,932514786720276
12,79;0,703505098819733;0,92911833524704
12,8;0,702711641788483;0,929078817367554
12,81;0,701778292655945;0,928806960582733
12,82;0,694041132926941;0,925496578216553
12,83;0,681301534175873;0,919228971004486
12,84;0,672644376754761;0,911783516407013
12,85;0,669332146644592;0,909647226333618
12,86;0,668563067913055;0,913773596286774
12,87;0,670156419277191;0,921327352523804
12,88;0,669910073280334;0,928775727748871
12,89;0,665885329246521;0,936406195163727
12,9;0,664414644241333;0,943040013313293
12,91;0,664960265159607;0,945116221904755
12,92;0,665375292301178;0,940983414649963
12,93;0,668853521347046;0,927061259746552
12,94;0,675200462341309;0,908878743648529
12,95;0,6792151927948;0,890667319297791
12,96;0,679014146327972;0,877171695232391
12,97;0,678235530853271;0,873454630374908
12,98;0,678933620452881;0,872786462306976
12,99;0,677633762359619;0,870669782161713
13;0,673795282840729;0,862344145774841
13,01;0,669794142246246;0,851276516914368
13,02;0,661076784133911;0,839280426502228
13,03;0,649124443531036;0,828108131885529
13,04;0,641821444034576;0,817116558551788
13,05;0,640887200832367;0,81124746799469
13,06;0,641134202480316;0,815870583057404
13,07;0,642289400100708;0,824854969978333
13,08;0,644901871681213;0,831709682941437
13,09;0,648838222026825;0,8346808552742
13,1;0,657085657119751;0,835662484169006
13,11;0,667321681976318;0,839759051799774
13,12;0,673232197761536;0,851688981056213
13,13;0,669442594051361;0,869790196418762
13,14;0,658714234828949;0,887937188148499
13,15;0,645086586475372;0,901216566562653
13,16;0,631167411804199;0,909160256385803
13,17;0,620950102806091;0,91167676448822
13,18;0,616016745567322;0,906554400920868
13,19;0,619512140750885;0,896481275558472
13,2;0,628643453121185;0,890130043029785
13,21;0,639962196350098;0,891345143318176
13,22;0,652766883373261;0,901984989643097
13,23;0,66561084985733;0,917963027954102
13,24;0,67636626958847;0,933030962944031
13,25;0,682900965213776;0,945003390312195
13,26;0,682862222194672;0,955978274345398
13,27;0,676680147647858;0,961081385612488
13,28;0,670781254768372;0,959126710891724
13,29;0,667820334434509;0,954220712184906
13,3;0,666389882564545;0,955322325229645
13,31;0,665336847305298;0,962364375591278
13,32;0,667415618896484;0,969784140586853
13,33;0,676134347915649;0,969753384590149
13,34;0,688772320747375;0,960558116436005
13,35;0,70127934217453;0,949967324733734
13,36;0,707724332809448;0,941769421100616
13,37;0,70456326007843;0,935550034046173
13,38;0,693486213684082;0,929063141345978
13,39;0,678415536880493;0,924988865852356
13,4;0,665707230567932;0,925509989261627
13,41;0,658251464366913;0,92593789100647
13,42;0,659289956092834;0,923754215240479
13,43;0,666220605373383;0,919743478298187
13,44;0,674683511257172;0,910934269428253
13,45;0,682211458683014;0,897755146026611
13,46;0,688366651535034;0,888862192630768
13,47;0,691367924213409;0,888059854507446
13,48;0,691958546638489;0,896288633346558
13,49;0,687464475631714;0,903530955314636
13,5;0,676580011844635;0,908197522163391
13,51;0,659869134426117;0,909414708614349
13,52;0,644700765609741;0,913926482200623
13,53;0,633036255836487;0,922583699226379
13,54;0,626566648483276;0,925857365131378
13,55;0,625422894954681;0,922441780567169
13,56;0,627509772777557;0,917109787464142
13,57;0,632917106151581;0,90837162733078
13,58;0,642139852046967;0,899263143539429
13,59;0,653470158576965;0,893068730831146
13,6;0,66505229473114;0,890490770339966
13,61;0,672669053077698;0,887346565723419
13,62;0,677074074745178;0,883467853069305
13,63;0,682116806507111;0,880050778388977
13,64;0,687298178672791;0,880984365940094
13,65;0,691054821014404;0,885844349861145
13,66;0,695198893547058;0,892154037952423
13,67;0,701158583164215;0,898049533367157
13,68;0,703872203826904;0,903124272823334
13,69;0,705980658531189;0,907613694667816
13,7;0,708115577697754;0,909673273563385
13,71;0,708135187625885;0,90416806936264
13,72;0,70850795507431;0,895301103591919
13,73;0,712301790714264;0,892302632331848
13,74;0,717197179794312;0,898834586143494
13,75;0,71886271238327;0,901105225086212
13,76;0,71574205160141;0,8924320936203
13,77;0,712588846683502;0,87953120470047
13,78;0,713398575782776;0,872013628482819
13,79;0,715458989143372;0,872717142105103
13,8;0,717273831367493;0,883070051670074
13,81;0,71810919046402;0,893822431564331
13,82;0,717386543750763;0,894292593002319
13,83;0,71413266658783;0,886816263198853
13,84;0,709171652793884;0,879851043224335
13,85;0,700163841247559;0,875589787960052
13,86;0,687331140041351;0,868555843830109
13,87;0,673032701015472;0,857031285762787
13,88;0,660782217979431;0,846728444099426
13,89;0,652836382389069;0,842467367649078
13,9;0,64748203754425;0,852311551570892
13,91;0,644737601280212;0,871372938156128
13,92;0,641323924064636;0,887932598590851
13,93;0,632728815078735;0,900968611240387
13,94;0,620745062828064;0,912540137767792
13,95;0,611606180667877;0,919519543647766
13,96;0,607342898845673;0,916726887226105
13,97;0,609392821788788;0,908210217952728
13,98;0,61465859413147;0,900126993656158
